,CustomerId,Surname,Credit Score,Geography,Gender,Age,Tenure,Estimated Salary,Account Balance,NumOfProducts,Has Credit Card,Active Members,Exited,Number of Product Category
7602,15693382,Muir,828,France,Male,31,9,164257.37,0.0,1,1,1,0,Low
7603,15791769,Gardener,691,France,Female,29,9,51987.99,116536.43,1,0,0,0,Low
7604,15712483,Chidi,608,Spain,Female,28,4,10899.63,0.0,2,0,0,1,Medium
7605,15636454,Incomplete,691,France,Female,60,6,177355.8,101070.69,1,0,0,1,Low
7606,15710138,Sun,718,Spain,Male,39,6,63889.1,0.0,2,1,1,0,Medium
7607,15571571,Ting,680,Germany,Female,31,3,176433.6,127331.46,3,1,1,0,High
7608,15638751,Ashton,838,Spain,Female,41,5,81313.51,0.0,2,0,0,0,Medium
7609,15598574,Uwakwe,695,Spain,Female,31,5,13998.88,0.0,2,1,1,0,Medium
7610,15796787,Vassiliev,681,France,Male,46,0,5771.56,105969.42,1,0,0,0,Low
7611,15615670,Kazakova,762,France,Male,36,5,42693.65,119547.46,1,1,1,0,Low
7612,15705506,Perry,751,Spain,Male,38,7,90839.61,0.0,2,0,0,0,Medium
7613,15599535,Howell,678,Spain,Male,28,5,54144.01,138668.18,1,1,1,0,Low
7614,15768449,Ricci,634,France,Female,37,7,184312.88,51582.5,2,1,1,0,Medium
7615,15725002,Smith,749,France,Male,37,7,20306.79,0.0,2,0,0,0,Medium
7616,15611682,Rossi,590,Spain,Male,37,6,128256.18,169902.92,1,1,1,0,Low
7617,15749964,Jones,610,France,Female,27,4,182720.07,87262.4,2,0,0,0,Medium
7618,15678779,Quezada,502,France,Male,33,7,4082.52,0.0,2,1,1,0,Medium
7619,15752601,Mcculloch,578,France,Female,40,7,102233.73,0.0,2,0,0,0,Medium
7620,15758477,Tobeolisa,547,France,Female,32,2,132002.83,0.0,2,0,0,0,Medium
7621,15629133,Black,579,France,Female,27,9,126838.7,0.0,2,0,0,0,Medium
7622,15604963,Fraser,661,France,Male,39,5,181461.46,0.0,2,0,0,0,Medium
7623,15796413,Green,794,France,Male,46,6,195325.74,0.0,2,0,0,0,Medium
7624,15812470,Allan,719,France,Male,61,5,29132.43,0.0,2,1,1,0,Medium
7625,15587443,Akudinobi,728,France,Female,69,1,131804.86,0.0,2,1,1,0,Medium
7626,15689692,Walker,598,Germany,Male,19,3,173784.04,150348.37,1,1,1,0,Low
7627,15779586,Olisaemeka,822,Germany,Female,46,3,26249.86,115074.02,2,0,0,0,Medium
7628,15667588,Arcuri,670,Spain,Female,40,3,182650.15,0.0,1,1,1,0,Low
7629,15624423,Liu,850,France,Male,28,8,196582.55,99986.98,1,0,0,0,Low
7630,15591107,Flemming,723,Germany,Female,68,3,141977.54,110357.0,1,0,0,1,Low
7631,15748986,Bischof,705,Germany,Male,42,8,55313.51,166685.92,2,1,1,0,Medium
7632,15793896,John,677,Spain,Male,40,7,62944.75,95312.8,1,1,1,0,Low
7633,15620570,Sinnett,736,France,Male,43,4,72375.03,202443.47,1,0,0,0,Low
7634,15727811,Ts'Ui,661,Germany,Female,47,0,188324.01,109493.62,1,0,0,1,Low
7635,15707681,Pokrovsky,501,Germany,Male,38,9,133403.07,88977.39,2,1,1,0,Medium
7636,15702030,Azarov,516,France,Female,29,2,157378.5,104982.57,1,0,0,0,Low
7637,15673238,Mccarthy,517,Germany,Female,59,8,101240.08,154110.99,2,0,0,1,Medium
7638,15604196,Simpson,766,France,Male,32,6,102502.5,185714.28,1,1,1,0,Low
7639,15769356,Stevenson,520,Germany,Female,23,3,37577.66,116022.53,2,1,1,0,Medium
7640,15665590,Moore,541,France,Male,46,6,83456.67,0.0,2,1,1,0,Medium
7641,15572361,Chill,790,Germany,Female,34,2,199420.41,164011.48,1,0,0,0,Low
7642,15667460,Moore,797,France,Male,31,9,24748.89,0.0,2,1,1,0,Medium
7643,15654760,Incomplete,811,France,Male,40,1,121765.0,101514.89,1,1,1,0,Low
7644,15632669,Rees,722,Spain,Female,32,4,113666.48,0.0,2,1,1,0,Medium
7645,15613673,Lung,675,France,Male,28,9,134110.93,0.0,1,0,0,0,Low
7646,15698522,Thomas,660,Germany,Male,39,9,183095.87,134599.33,2,0,0,0,Medium
7647,15741633,Fuller,566,Spain,Male,32,10,159891.03,147511.26,1,1,1,0,Low
7648,15674583,Trevisani,768,France,Male,25,0,8316.19,78396.08,1,1,1,0,Low
7649,15665374,Dumolo,610,Spain,Female,31,5,63736.36,0.0,2,0,0,0,Medium
7650,15588854,Incomplete,715,France,Female,31,3,94715.24,110581.29,1,1,1,0,Low
7651,15810716,Kerr,750,Germany,Male,42,8,68695.38,151836.36,2,0,0,0,Medium
7652,15776921,Geoghegan,431,Germany,Male,45,5,36899.62,83624.55,2,0,0,0,Medium
7653,15569394,Bailey,704,France,Male,24,2,182775.08,148197.15,2,0,0,0,Medium
7654,15788215,Hsia,535,Spain,Female,30,5,62390.59,122924.75,1,0,0,1,Low
7655,15641007,Holden,614,France,Female,38,4,76042.48,72594.0,1,1,1,0,Low
7656,15594651,Milani,748,France,Male,38,4,70956.75,115221.36,1,1,1,0,Low
7657,15575146,Jamieson,492,Germany,Male,51,8,67311.12,117808.74,2,1,1,0,Medium
7658,15608916,Ndubueze,573,France,Male,40,7,110454.46,147754.68,1,1,1,0,Low
7659,15666297,Abramova,706,Spain,Female,53,3,88479.02,0.0,3,0,0,1,High
7660,15598586,Wetherspoon,680,France,Male,31,10,122639.73,113292.17,1,1,1,0,Low
7661,15665014,Middleton,458,Spain,Male,36,5,79723.78,0.0,2,0,0,0,Medium
7662,15701738,Arcuri,612,Germany,Male,44,2,97677.52,115163.38,1,1,1,1,Low
7663,15650591,Calabrese,809,Germany,Male,50,10,100720.02,118098.62,1,1,1,1,Low
7664,15652667,Hampton,590,France,Male,39,9,104730.52,0.0,2,1,1,0,Medium
7665,15679622,Clayton,602,France,Male,35,8,22499.29,0.0,1,1,1,0,Low
7666,15730150,Otutodilichukwu,540,Spain,Male,37,0,28257.89,120825.7,1,0,0,0,Low
7667,15813192,Chukwuemeka,494,France,Male,25,6,109988.09,0.0,2,1,1,0,Medium
7668,15606554,Douglas,797,France,Male,29,1,149991.32,0.0,1,1,1,0,Low
7669,15611794,Galloway,526,Germany,Male,61,6,45180.8,133845.28,2,1,1,0,Medium
7670,15672357,Sochima,631,Spain,Male,38,7,181605.85,0.0,2,0,0,0,Medium
7671,15711759,Wilkins,576,France,Female,29,5,126469.09,108541.04,1,1,1,0,Low
7672,15615296,Rice,405,France,Male,39,10,160810.85,0.0,1,0,0,1,Low
7673,15699294,Pope,555,France,Male,30,1,88146.86,0.0,2,0,0,0,Medium
7674,15788634,Romani,750,Spain,Female,37,2,88333.74,113817.06,1,0,0,0,Low
7675,15660871,Ch'Ang,665,France,Male,28,8,90174.83,137300.23,1,0,0,0,Low
7676,15618258,Chizuoke,640,Spain,Male,37,5,81298.09,158024.38,1,0,0,0,Low
7677,15722535,Ireland,457,France,Female,33,7,60013.17,127837.54,1,1,1,0,Low
7678,15711977,Finch,695,France,Male,36,4,100940.91,161533.0,1,0,0,0,Low
7679,15690169,Meng,645,France,Male,31,7,12599.94,161171.7,2,0,0,1,Medium
7680,15790689,Hibbins,647,Spain,Male,32,9,128590.73,80958.36,1,1,1,0,Low
7681,15665181,Chung,808,Spain,Male,25,7,23180.37,0.0,2,1,1,0,Medium
7682,15633608,Black,641,France,Male,33,2,55796.83,146193.6,2,1,1,1,Medium
7683,15805261,Balashov,700,Spain,Male,29,8,152097.02,0.0,2,1,1,0,Medium
7684,15740356,Palmer,660,Germany,Male,26,4,162443.05,115021.76,1,1,1,0,Low
7685,15808223,Lea,615,Spain,Male,41,1,55551.26,126773.43,1,1,1,0,Low
7686,15769980,Singleton,705,Germany,Female,40,3,109496.69,92889.91,1,1,1,0,Low
7687,15675450,Burt,718,France,Male,48,9,72105.63,0.0,2,1,1,0,Medium
7688,15776494,Siciliano,754,France,Male,61,5,41815.22,146622.35,1,1,1,1,Low
7689,15592412,Sun,713,Germany,Male,45,4,74005.04,131038.14,1,0,0,1,Low
7690,15777452,Sauve,587,France,Female,46,6,70224.34,88820.29,1,0,0,0,Low
7691,15692258,Thompson,569,Spain,Male,31,1,145528.22,115406.97,1,0,0,0,Low
7692,15791045,Boni,568,France,Female,38,3,124486.28,132951.92,1,1,1,0,Low
7693,15807889,Wood,634,Germany,Male,74,5,10078.02,108891.7,1,0,0,0,Low
7694,15602043,Buccho,770,Germany,Female,46,5,164967.21,141788.63,2,0,0,0,Medium
7695,15807335,Spencer,676,Spain,Female,64,4,91149.48,116954.32,1,1,1,0,Low
7696,15629985,Eidson,723,Germany,Female,47,10,103379.31,90450.0,2,0,0,1,Medium
7697,15679453,Hung,614,Germany,Female,39,8,128049.34,125997.22,1,1,1,1,Low
7698,15637315,Melvin,601,Spain,Female,41,3,54342.83,0.0,2,0,0,0,Medium
7699,15691513,Dawkins,592,France,Male,60,9,13614.01,0.0,4,1,1,1,High
7700,15622289,Rizzo,605,Spain,Female,36,9,35521.63,0.0,2,1,1,0,Medium
7701,15715184,Capon,752,Spain,Female,31,4,40496.72,144637.86,2,0,0,0,Medium
7702,15702801,Ts'Ao,677,France,Female,29,3,91903.9,86616.35,1,0,0,1,Low
7703,15719931,Johnstone,850,France,Male,31,8,178667.7,0.0,2,0,0,0,Medium
7704,15806081,Fleming,608,Germany,Female,48,2,32202.61,127924.25,2,0,0,0,Medium
7705,15796336,Chang,786,Spain,Female,34,9,117034.32,0.0,2,0,0,0,Medium
7706,15647306,Gibbs,777,France,Female,29,9,163746.09,131240.61,1,1,1,1,Low
7707,15742369,Rita,667,Spain,Male,31,5,20346.69,0.0,2,1,1,0,Medium
7708,15655859,Munro,848,Spain,Male,35,5,84710.65,120046.74,2,0,0,0,Medium
7709,15675650,Duncan,486,France,Female,39,8,120531.31,97819.36,1,1,1,0,Low
7710,15574119,Okwuadigbo,598,Spain,Female,64,1,152273.57,62979.93,1,1,1,0,Low
7711,15754168,Mcintosh,506,France,Female,40,3,144345.58,0.0,1,1,1,0,Low
7712,15763029,Ch'Iu,612,Germany,Male,46,9,96961.0,161450.03,1,1,1,1,Low
7713,15765048,Watt,545,France,Male,30,3,170307.43,0.0,2,0,0,0,Medium
7714,15786215,Udinese,793,France,Male,56,8,29880.99,119496.25,2,0,0,0,Medium
7715,15707559,Clark,682,France,Female,30,9,195104.91,0.0,2,1,1,0,Medium
7716,15582129,Hsia,517,France,Male,62,1,187756.24,43772.66,3,0,0,1,High
7717,15687540,Obiuto,684,France,Male,32,9,67599.69,100249.41,2,1,1,0,Medium
7718,15787196,T'Ien,692,Spain,Male,46,2,105983.09,0.0,2,1,1,0,Medium
7719,15670898,Mckenzie,740,France,Female,60,5,25980.42,108028.08,2,0,0,1,Medium
7720,15775433,Tang,666,Germany,Male,71,1,112222.64,53013.29,2,1,1,0,Medium
7721,15700693,Incomplete,693,France,Male,68,2,59864.96,0.0,2,1,1,0,Medium
7722,15677955,Tsui,757,Germany,Male,33,1,42581.09,122088.67,1,0,0,0,Low
7723,15570086,Lynch,684,Germany,Male,18,9,4777.23,90544.0,1,1,1,0,Low
7724,15794875,Hung,691,Spain,Male,35,6,178038.17,0.0,2,1,1,0,Medium
7725,15673591,Oluchukwu,842,France,Male,44,3,128521.16,141252.18,4,1,1,1,High
7726,15631756,Tuan,482,France,Female,35,5,109029.72,147813.05,2,0,0,0,Medium
7727,15757617,Lewis,735,France,Male,55,6,2267.88,134140.68,1,0,0,0,Low
7728,15612729,Chidiebere,681,France,Female,63,7,55054.48,0.0,2,1,1,0,Medium
7729,15637857,Woolacott,616,France,Female,31,8,76456.17,0.0,1,1,1,0,Low
7730,15681007,Yen,850,France,Female,35,2,75478.95,128548.49,4,0,0,1,High
7731,15593622,Service,635,France,Male,43,10,179144.54,122198.21,2,1,1,0,Medium
7732,15629273,Lin,638,Germany,Male,42,8,193471.74,145177.84,1,0,0,1,Low
7733,15765846,Chuang,820,Spain,Female,31,2,103570.8,94222.53,1,0,0,0,Low
7734,15596013,Akhtar,694,Germany,Female,58,1,102628.56,143212.22,1,0,0,1,Low
7735,15722473,Faulkner,713,France,Male,41,3,55772.04,0.0,2,0,0,0,Medium
7736,15774936,Liang,543,Germany,Male,41,6,192070.16,143350.41,1,1,1,1,Low
7737,15685640,Dancy,649,France,Female,41,3,144808.37,130931.83,1,1,1,0,Low
7738,15566563,Duigan,777,France,Female,30,4,5008.23,137851.31,1,0,0,1,Low
7739,15768746,Mclean,561,France,Male,33,6,173680.39,0.0,2,0,0,0,Medium
7740,15689952,Zuyeva,724,Spain,Male,41,5,115753.94,0.0,1,1,1,0,Low
7741,15725906,Hankinson,665,Spain,Female,51,8,38928.48,0.0,1,1,1,1,Low
7742,15634501,Wei,441,France,Male,60,1,174381.23,140614.15,1,1,1,0,Low
7743,15571940,Afamefula,579,Spain,Male,22,3,49829.8,118680.57,1,1,1,0,Low
7744,15741643,Chiang,777,Germany,Male,35,7,76169.68,122917.69,1,1,1,0,Low
7745,15806822,Myers,739,France,Female,36,0,133465.57,0.0,2,0,0,0,Medium
7746,15701166,Chinedum,660,France,Male,40,5,38761.61,131754.11,2,1,1,0,Medium
7747,15718531,Ukaegbunam,554,France,Female,35,8,176779.46,0.0,2,1,1,0,Medium
7748,15628308,Akubundu,850,France,Female,24,6,13159.9,0.0,2,1,1,0,Medium
7749,15585287,Sal,842,Germany,Female,35,9,48217.97,119948.09,1,0,0,1,Low
7750,15781619,Stevenson,785,France,Female,38,1,134964.85,0.0,1,0,0,1,Low
7751,15805162,Sutherland,550,France,Male,25,0,184221.11,0.0,2,1,1,0,Medium
7752,15588535,Ts'Ao,750,Spain,Female,39,6,19264.33,0.0,2,0,0,0,Medium
7753,15775307,Sung,490,Spain,Female,38,3,92797.23,97266.1,1,1,1,0,Low
7754,15777616,Pisani,605,Germany,Male,28,10,33114.24,113690.83,1,0,0,0,Low
7755,15692291,Hs?Eh,563,Spain,Female,42,6,154347.95,99056.22,2,0,0,1,Medium
7756,15680843,Sherrod,675,France,Male,34,8,184842.21,0.0,2,1,1,0,Medium
7757,15606232,Holloway,621,Spain,Female,36,7,155743.48,116338.68,1,1,1,0,Low
7758,15641585,Newton,850,France,Male,40,6,88815.25,97339.99,1,1,1,0,Low
7759,15684358,Kang,711,France,Male,41,3,193747.57,0.0,2,1,1,0,Medium
7760,15806389,Walton,549,Germany,Female,55,1,116548.02,137592.31,2,1,1,1,Medium
7761,15641860,Bradley,764,Germany,Male,34,6,166324.79,108760.27,2,0,0,1,Medium
7762,15814237,Watkins,627,Germany,Male,30,3,40199.01,128770.88,2,1,1,0,Medium
7763,15808780,Tien,850,France,Female,34,2,51919.04,0.0,2,0,0,0,Medium
7764,15767064,Davide,614,Spain,Female,36,1,73329.08,44054.84,1,1,1,0,Low
7765,15751177,Milne,685,Germany,Female,44,2,145387.05,119657.53,1,0,0,1,Low
7766,15613427,Barling,683,Germany,Female,49,7,140763.18,108797.63,2,0,0,0,Medium
7767,15647259,Barnett,643,Spain,Male,35,2,67979.35,0.0,2,0,0,0,Medium
7768,15748660,Ellis,561,Germany,Female,49,1,133051.64,102025.32,1,0,0,1,Low
7769,15726695,Hsia,601,Spain,Female,20,9,86791.9,122446.61,2,0,0,0,Medium
7770,15757473,Chukwujamuike,766,France,Female,27,7,47579.25,158786.67,2,1,1,0,Medium
7771,15809509,Venables,699,France,Male,29,3,151623.71,125689.29,1,1,1,0,Low
7772,15715512,Hsia,850,Germany,Male,29,1,164039.51,154640.41,1,1,1,0,Low
7773,15614168,Alexander,792,Germany,Female,50,4,16528.4,146710.76,1,0,0,1,Low
7774,15679818,Yuan,636,Germany,Male,67,7,66753.1,136709.35,1,1,1,1,Low
7775,15609928,Johnston,850,Germany,Male,43,5,19244.58,129305.09,2,1,1,0,Medium
7776,15731246,Hobler,628,Spain,Male,40,10,103832.58,0.0,2,0,0,0,Medium
7777,15685243,Jamieson,736,France,Female,63,10,502.7,0.0,2,1,1,0,Medium
7778,15638730,Macleod,711,France,Female,21,0,1408.68,82844.33,2,1,1,0,Medium
7779,15697034,Norris,583,Spain,Female,22,2,5985.36,0.0,2,1,1,0,Medium
7780,15699225,Pirozzi,757,France,Male,46,0,37460.05,0.0,2,0,0,0,Medium
7781,15677387,Folliero,749,Germany,Female,33,10,30396.43,76692.22,1,1,1,0,Low
7782,15759184,Russell,705,France,Male,34,7,2498.67,117715.84,1,0,0,0,Low
7783,15595991,Hsiung,585,France,Male,54,8,55346.14,87105.32,1,1,1,0,Low
7784,15681332,Tate,437,France,Female,43,6,148330.97,0.0,1,0,0,1,Low
7785,15756299,Davis,741,France,Female,64,2,59237.72,69311.16,1,1,1,0,Low
7786,15750547,Bair,738,France,Male,26,9,48644.94,0.0,2,1,1,0,Medium
7787,15566380,Drury,586,Spain,Female,33,10,140759.03,66948.67,2,1,1,0,Medium
7788,15675963,Padovano,627,France,Female,57,9,107712.42,0.0,2,1,1,0,Medium
7789,15674671,Conway,551,Spain,Male,76,2,181718.73,128410.71,2,1,1,0,Medium
7790,15621466,Waters,606,Germany,Male,38,3,37054.65,99897.53,1,0,0,0,Low
7791,15607176,Kang,674,France,Male,22,3,173940.59,0.0,1,1,1,0,Low
7792,15570299,Martin,584,Germany,Female,31,6,99298.8,152622.34,1,0,0,0,Low
7793,15613197,Ugochukwutubelum,590,France,Male,40,8,62933.03,0.0,2,0,0,0,Medium
7794,15798885,Burns,585,France,Male,56,4,55287.84,138227.19,2,1,1,0,Medium
7795,15714883,Genovese,508,France,Female,25,2,48197.06,111395.53,1,1,1,0,Low
7796,15604497,Beale,458,Germany,Male,44,7,178642.73,84386.57,1,0,0,0,Low
7797,15773949,Cherkasova,692,France,Female,36,3,8282.22,0.0,2,1,1,0,Medium
7798,15774164,Coles,502,Germany,Male,33,5,33300.56,174673.65,2,0,0,0,Medium
7799,15774127,Potter,518,France,Male,46,3,76515.79,0.0,2,0,0,0,Medium
7800,15619016,Mcminn,660,Germany,Male,46,5,33680.56,109019.65,2,1,1,0,Medium
7801,15795759,Bergamaschi,698,Germany,Female,52,1,168886.39,107906.75,1,0,0,1,Low
7802,15798844,Chijindum,678,France,Male,54,7,191746.23,128914.97,1,0,0,1,Low
7803,15717962,Ch'Iu,773,Spain,Male,63,9,93091.02,111179.83,1,1,1,0,Low
7804,15691504,Yusupova,619,Germany,Female,52,8,23904.52,124099.13,1,0,0,0,Low
7805,15693893,Davis,684,Germany,Male,59,9,15807.07,122471.09,1,1,1,0,Low
7806,15672499,Iadanza,635,France,Male,34,3,83773.02,134692.4,2,1,1,0,Medium
7807,15750410,Jordan,680,France,Female,25,4,90162.35,123816.5,1,1,1,0,Low
7808,15568904,Kruglova,608,Germany,Male,34,3,36639.25,106288.54,1,1,1,0,Low
7809,15649033,Echezonachukwu,603,Germany,Female,55,7,139469.11,127723.25,2,0,0,1,Medium
7810,15780989,Hajek,579,Spain,Male,43,2,198402.37,145843.82,1,1,1,1,Low
7811,15771059,Welch,756,Germany,Female,34,2,194584.48,148200.72,1,0,0,0,Low
7812,15687852,Vinogradoff,611,France,Male,30,2,159629.64,104145.65,1,0,0,0,Low
7813,15695280,Hung,532,Germany,Male,24,8,34231.48,142755.25,1,0,0,0,Low
7814,15592751,Okwudiliolisa,684,Germany,Female,63,3,69643.31,81245.79,1,0,0,1,Low
7815,15598338,Mays,647,Germany,Female,33,3,90270.16,168560.46,2,0,0,0,Medium
7816,15735784,Gardner,583,France,Male,38,8,47848.56,0.0,1,0,0,0,Low
7817,15629128,Mamelu,774,Germany,Male,42,2,162865.52,132193.94,2,1,1,0,Medium
7818,15642870,Ross,677,France,Male,58,9,168650.4,0.0,1,1,1,0,Low
7819,15637977,Barese,542,Germany,Male,25,8,54372.37,139330.1,1,0,0,0,Low
7820,15600792,Swayne,613,Spain,Male,29,0,133897.32,0.0,2,1,1,0,Medium
7821,15576131,Phillips,666,France,Male,40,5,147878.05,0.0,2,0,0,0,Medium
7822,15686588,Manfrin,777,France,Female,28,2,118313.38,134571.5,1,1,1,0,Low
7823,15761018,Tan,581,Germany,Male,50,2,181224.24,143829.2,2,0,0,1,Medium
7824,15616029,Adams,705,France,Male,32,7,7921.57,0.0,2,0,0,0,Medium
7825,15761149,Teng,673,France,Female,44,8,5708.19,133444.97,1,1,1,0,Low
7826,15802758,Chinwendu,594,Germany,Female,23,4,56756.52,104753.84,2,0,0,1,Medium
7827,15647838,Davison,648,Germany,Female,51,2,4121.04,116574.84,1,0,0,1,Low
7828,15735968,Hsing,605,France,Male,41,10,97213.09,0.0,2,1,1,0,Medium
7829,15581286,Castro,734,France,Female,40,9,12799.23,176914.8,1,1,1,0,Low
7830,15625445,Parkin,572,France,Female,36,8,50400.32,68348.18,2,1,1,0,Medium
7831,15600173,Manna,595,France,Female,33,9,41447.86,0.0,2,1,1,0,Medium
7832,15635143,Fennescey,749,France,Male,42,2,185543.35,56726.83,2,1,1,0,Medium
7833,15664849,Colon,573,Spain,Male,46,3,189988.65,65269.23,1,1,1,1,Low
7834,15762455,Yeh,624,Spain,Male,33,6,170819.01,66220.17,1,1,1,0,Low
7835,15797165,Bergamaschi,703,France,Male,56,9,85547.33,0.0,1,0,0,1,Low
7836,15788189,Matveyeva,665,France,Female,41,8,137037.97,96147.55,1,0,0,0,Low
7837,15780492,Ignatyeva,648,France,Male,42,4,19283.14,0.0,2,0,0,0,Medium
7838,15678497,Lederer,850,Spain,Male,48,2,169425.3,0.0,1,0,0,1,Low
7839,15588560,Nwabugwu,569,Germany,Female,32,8,132038.65,145330.43,1,1,1,0,Low
7840,15606003,Abramowitz,566,France,Female,21,3,3626.47,0.0,2,1,1,0,Medium
7841,15611756,Chapman,537,Germany,Female,47,4,50881.51,124192.28,2,1,1,0,Medium
7842,15789563,Fiorentino,706,Germany,Female,46,7,149170.25,111288.18,1,1,1,1,Low
7843,15702416,Cecil,734,France,Male,43,7,182505.68,107805.67,1,0,0,0,Low
7844,15766288,Ikechukwu,586,Germany,Female,36,5,194072.56,103700.69,1,0,0,1,Low
7845,15667633,Allen,612,France,Female,38,1,9209.21,0.0,2,1,1,0,Medium
7846,15622774,Kao,648,France,Male,34,0,167931.81,0.0,1,1,1,0,Low
7847,15755416,Hart,557,France,Female,27,3,123096.56,87739.08,1,1,1,0,Low
7848,15769915,Charlton,643,Spain,Female,20,0,3965.69,133313.34,1,1,1,0,Low
7849,15643908,Turnbull,433,France,Female,49,10,87711.61,0.0,1,1,1,0,Low
7850,15627395,Manners,643,Germany,Male,41,7,49667.28,154902.66,1,1,1,0,Low
7851,15679663,Chiazagomekpere,488,France,Female,36,0,136675.22,0.0,2,0,0,0,Medium
7852,15651581,Lavrentyev,758,Germany,Male,68,6,35865.44,112595.85,1,0,0,1,Low
7853,15596379,Wallace,743,Germany,Male,39,3,26136.13,119695.75,1,1,1,0,Low
7854,15746674,Miller,730,France,Female,47,7,33373.26,0.0,1,0,0,1,Low
7855,15801256,Bazhenov,746,Spain,Male,49,7,10096.25,0.0,2,1,1,0,Medium
7856,15663808,Ifesinachi,666,Germany,Female,59,8,188782.3,152614.51,2,1,1,0,Medium
7857,15598521,Incomplete,580,Germany,Female,33,7,79775.19,131647.01,2,0,0,0,Medium
7858,15621457,Chu,850,France,Male,27,6,152740.16,96654.72,2,0,0,0,Medium
7859,15764726,Kerr,563,France,Male,22,3,5791.85,137583.04,1,1,1,0,Low
7860,15646374,Wynne,766,Germany,Female,28,3,13182.43,62717.84,2,1,1,0,Medium
7861,15716501,Moon,659,France,Male,32,9,187551.24,95377.13,1,1,1,0,Low
7862,15589948,Disher,607,Spain,Male,28,1,110560.14,135936.1,2,1,1,0,Medium
7863,15811343,Cattaneo,644,Germany,Male,35,5,63795.62,161591.11,3,1,1,0,High
7864,15659677,Beluchi,746,France,Male,47,8,62086.62,142382.03,1,1,1,0,Low
7865,15594436,Mazzi,588,Spain,Male,33,2,12483.56,0.0,2,1,1,0,Medium
7866,15748995,Ifeajuna,691,Spain,Male,30,9,10963.04,0.0,2,1,1,0,Medium
7867,15677062,Howe,666,France,Female,38,6,8247.0,127043.09,1,1,1,0,Low
7868,15697201,Yocum,640,Spain,Female,46,3,156260.08,0.0,1,1,1,0,Low
7869,15666453,Moore,611,Germany,Female,29,4,26927.69,78885.88,2,1,1,0,Medium
7870,15693771,Y?An,651,Spain,Female,45,8,84782.42,95922.9,1,0,0,1,Low
7871,15569867,Chinweuba,529,France,Female,29,8,19842.11,0.0,2,0,0,0,Medium
7872,15711602,Lowrie,676,France,Female,36,3,95393.43,91711.59,1,1,1,0,Low
7873,15717736,Shen,639,Germany,Female,46,10,133995.59,110031.09,2,1,1,0,Medium
7874,15750441,Lavarack,782,France,Male,36,5,108003.38,81210.72,2,1,1,0,Medium
7875,15732791,Davide,641,Germany,Male,32,5,99154.86,122947.92,1,1,1,0,Low
7876,15775104,Gomes,697,France,Female,38,1,49503.5,182065.85,1,0,0,0,Low
7877,15757607,Matveyeva,623,France,Male,45,0,196533.72,0.0,1,0,0,1,Low
7878,15793070,Fiorentino,494,Spain,Female,41,2,188426.13,69974.66,2,0,0,1,Medium
7879,15760456,Eberechukwu,731,France,Female,38,10,171340.68,123711.73,2,0,0,1,Medium
7880,15665385,Gibney,657,France,Male,44,6,79071.89,76495.04,1,0,0,0,Low
7881,15612418,Virgo,744,France,Female,38,9,20940.76,0.0,2,0,0,0,Medium
7882,15727138,Kulikova,774,Spain,Male,46,9,34774.26,0.0,2,1,1,0,Medium
7883,15732061,Liu,850,Germany,Female,45,1,6865.41,121874.89,1,0,0,1,Low
7884,15776051,Kao,551,France,Female,45,6,51143.43,0.0,2,1,1,0,Medium
7885,15616530,Foran,638,France,Male,36,6,47031.4,188455.19,1,0,0,1,Low
7886,15632344,Jones,792,France,Female,42,0,47160.01,99045.93,2,0,0,0,Medium
7887,15744979,Fowler,666,France,Female,36,8,158666.99,0.0,1,1,1,0,Low
7888,15745433,Conti,716,Germany,Female,30,2,65464.66,205770.78,2,0,0,0,Medium
7889,15683657,Stephenson,594,France,Female,31,0,78255.86,79340.95,1,0,0,0,Low
7890,15718572,Willis,600,Germany,Male,57,9,103548.25,138456.03,2,1,1,0,Medium
7891,15665783,Ts'Ui,565,France,Male,49,7,89609.26,0.0,2,1,1,0,Medium
7892,15652782,Chibuzo,678,Germany,Male,48,2,193476.04,101099.9,2,1,1,0,Medium
7893,15707025,Fang,648,Spain,Female,31,5,5199.02,0.0,2,1,1,0,Medium
7894,15647807,Wyckoff,642,France,Male,40,8,52827.51,109219.83,1,0,0,0,Low
7895,15718281,Muir,706,Germany,Male,67,1,86507.88,123276.69,2,1,1,1,Medium
7896,15660571,Halpern,668,Spain,Male,43,10,100423.88,113034.31,1,1,1,0,Low
7897,15727857,Flynn,635,Spain,Male,41,1,175611.5,0.0,2,0,0,0,Medium
7898,15639252,Shao,603,Spain,Male,30,6,19282.85,129548.5,2,1,1,0,Medium
7899,15628144,Soares,635,France,Female,72,4,27448.33,74812.84,1,1,1,0,Low
7900,15683560,Gallo,642,France,Female,40,7,183963.34,0.0,2,0,0,0,Medium
7901,15653275,Lei,785,Spain,Female,54,1,45113.92,0.0,2,0,0,1,Medium
7902,15622182,Daniels,628,Germany,Female,28,3,110776.01,153538.13,2,0,0,0,Medium
7903,15613962,Kenechi,499,France,Female,38,9,183042.2,0.0,2,1,1,0,Medium
7904,15618437,Singleton,567,Spain,Male,34,10,161571.79,0.0,2,1,1,0,Medium
7905,15783338,Williams,449,Spain,Male,32,0,166692.03,155619.36,1,1,1,0,Low
7906,15764491,Greece,701,Spain,Male,35,10,71173.64,159693.9,2,1,1,0,Medium
7907,15712960,Olisanugo,613,Spain,Male,37,3,5353.12,171653.17,1,1,1,0,Low
